Customer ID,Signup Date,Acquisition Month,Channel,CAC CAD,Activated,Activation Date,Active Day 30,Active Day 60,Active Day 90,Active Day 180,Days Active,Monthly Revenue CAD,Customer Segment
NP00074,2025-04-17,2025-04,Email Campaign,10.62,Yes,2025-04-19,Yes,Yes,Yes,No,73,18.02,Medium Value
NP02080,2025-04-17,2025-04,Organic Search,20.74,Yes,2025-04-18,Yes,Yes,Yes,No,71,20.42,Medium Value
NP01176,2025-04-18,2025-04,Email Campaign,25.28,No,,No,No,No,No,0,0,Churned
NP01337,2025-04-18,2025-04,Referral,42.01,No,,No,No,No,No,0,0,Churned
NP01506,2025-04-18,2025-04,Organic Search,28.33,Yes,2025-04-21,Yes,No,No,No,16,4.308,Churned
NP00185,2025-04-19,2025-04,Paid Social,125.78,Yes,2025-04-21,Yes,Yes,Yes,No,87,9.83,Low Value
NP00292,2025-04-19,2025-04,Organic Search,36.95,No,,No,No,No,No,0,0,Churned
NP00383,2025-04-19,2025-04,Paid Social,101.84,No,,No,No,No,No,0,0,Churned
NP00622,2025-04-19,2025-04,Paid Social,99.38,No,,No,No,No,No,0,0,Churned
NP00144,2025-04-20,2025-04,Organic Search,45.07,No,,No,No,No,No,0,0,Churned
NP00536,2025-04-20,2025-04,Email Campaign,11.74,Yes,2025-04-21,No,No,No,No,1,0.177,Churned
NP00583,2025-04-20,2025-04,Referral,73.29,Yes,2025-04-23,Yes,Yes,Yes,Yes,162,16.2,Medium Value
NP01863,2025-04-20,2025-04,Organic Search,19.39,Yes,2025-04-20,No,No,No,No,4,7.401,Churned
NP02177,2025-04-20,2025-04,Referral,57.41,Yes,2025-04-20,Yes,Yes,Yes,Yes,135,24.8,Medium Value
NP02237,2025-04-20,2025-04,Paid Social,82.91,No,,No,No,No,No,0,0,Churned
NP02307,2025-04-20,2025-04,Paid Social,105.41,Yes,2025-04-23,Yes,No,No,No,28,3.642,Churned
NP00069,2025-04-21,2025-04,Organic Search,43.58,No,,No,No,No,No,0,0,Churned
NP00733,2025-04-21,2025-04,Organic Search,33.54,Yes,2025-04-21,Yes,Yes,Yes,No,77,9.91,Low Value
NP02396,2025-04-21,2025-04,Organic Search,35.64,No,,No,No,No,No,0,0,Churned
NP00024,2025-04-22,2025-04,Paid Social,127.98,No,,No,No,No,No,0,0,Churned
NP01714,2025-04-22,2025-04,Paid Social,131.12,Yes,2025-04-24,Yes,Yes,No,No,47,4.77,Churned
NP02305,2025-04-22,2025-04,Organic Search,21.82,Yes,2025-04-24,No,No,No,No,4,7.3229999999999995,Churned
NP00031,2025-04-23,2025-04,Paid Social,119.68,Yes,2025-04-25,No,No,No,No,9,3.126,Churned
NP01596,2025-04-23,2025-04,Paid Social,55.13,No,,No,No,No,No,0,0,Churned
NP01693,2025-04-23,2025-04,Email Campaign,14.09,No,,No,No,No,No,0,0,Churned
NP01793,2025-04-23,2025-04,Paid Social,86.56,Yes,2025-04-24,No,No,No,No,8,4.185,Churned
NP01195,2025-04-24,2025-04,Email Campaign,26.18,No,,No,No,No,No,0,0,Churned
NP01829,2025-04-24,2025-04,Paid Social,138.53,Yes,2025-04-27,No,No,No,No,2,3.4979999999999998,Churned
NP01935,2025-04-24,2025-04,Organic Search,53.88,Yes,2025-04-24,Yes,Yes,Yes,Yes,176,27.12,High Value
NP00115,2025-04-25,2025-04,Paid Social,117.96,No,,No,No,No,No,0,0,Churned
NP00306,2025-04-25,2025-04,Paid Social,95.0,No,,No,No,No,No,0,0,Churned
NP00545,2025-04-25,2025-04,Paid Social,66.3,Yes,2025-04-25,Yes,Yes,Yes,Yes,162,16.78,Medium Value
NP02272,2025-04-25,2025-04,Referral,59.17,Yes,2025-04-27,No,No,No,No,5,5.457,Churned
NP00121,2025-04-26,2025-04,Organic Search,38.04,Yes,2025-04-28,Yes,No,No,No,12,4.887,Churned
NP00131,2025-04-26,2025-04,Paid Social,95.25,No,,No,No,No,No,0,0,Churned
NP00572,2025-04-26,2025-04,Referral,24.88,Yes,2025-04-27,Yes,Yes,Yes,Yes,173,15.89,Medium Value
NP01617,2025-04-26,2025-04,Referral,71.02,Yes,2025-04-26,No,No,No,No,9,9.78,Churned
NP01982,2025-04-26,2025-04,Organic Search,33.53,Yes,2025-04-27,Yes,Yes,Yes,Yes,174,28.46,High Value
NP00155,2025-04-27,2025-04,Email Campaign,25.8,Yes,2025-04-29,No,No,No,No,5,2.076,Churned
NP01304,2025-04-27,2025-04,Paid Social,84.42,No,,No,No,No,No,0,0,Churned
NP02127,2025-04-27,2025-04,Organic Search,47.27,Yes,2025-04-28,No,No,No,No,9,5.412,Churned
NP02183,2025-04-27,2025-04,Paid Social,64.75,Yes,2025-04-29,No,No,No,No,10,6.215999999999999,Churned
NP00037,2025-04-28,2025-04,Paid Social,88.49,Yes,2025-04-30,Yes,Yes,No,No,56,2.943,Churned
NP00348,2025-04-28,2025-04,Referral,69.1,Yes,2025-04-29,Yes,Yes,Yes,Yes,143,17.04,Medium Value
NP01364,2025-04-28,2025-04,Paid Social,103.46,No,,No,No,No,No,0,0,Churned
NP02006,2025-04-28,2025-04,Referral,41.71,No,,No,No,No,No,0,0,Churned
NP00019,2025-04-29,2025-04,Organic Search,28.68,Yes,2025-04-30,Yes,No,No,No,23,9.438,Churned
NP00805,2025-04-29,2025-04,Referral,48.31,Yes,2025-05-02,Yes,Yes,Yes,Yes,171,5.2,Low Value
NP01066,2025-04-29,2025-04,Email Campaign,11.47,Yes,2025-05-01,No,No,No,No,3,3.4499999999999997,Churned
NP01339,2025-04-29,2025-04,Organic Search,21.27,Yes,2025-04-30,No,No,No,No,5,2.916,Churned
NP01402,2025-04-29,2025-04,Paid Social,84.5,Yes,2025-04-30,No,No,No,No,3,2.823,Churned
NP02096,2025-04-29,2025-04,Organic Search,18.68,Yes,2025-04-30,No,No,No,No,2,8.706,Churned
NP00170,2025-04-30,2025-04,Paid Social,65.9,Yes,2025-05-03,No,No,No,No,9,4.329,Churned
NP00310,2025-04-30,2025-04,Paid Social,93.92,No,,No,No,No,No,0,0,Churned
NP00657,2025-04-30,2025-04,Organic Search,23.9,Yes,2025-04-30,Yes,Yes,Yes,Yes,162,15.12,Medium Value
NP01050,2025-04-30,2025-04,Organic Search,28.68,Yes,2025-05-03,No,No,No,No,10,4.617,Churned
NP01739,2025-04-30,2025-04,Referral,60.99,Yes,2025-05-03,No,No,No,No,2,4.9110000000000005,Churned
NP02288,2025-04-30,2025-04,Paid Social,76.21,Yes,2025-04-30,No,No,No,No,1,2.892,Churned
NP00042,2025-05-01,2025-05,Organic Search,43.81,Yes,2025-05-03,Yes,Yes,Yes,Yes,122,29.8,High Value
NP00349,2025-05-01,2025-05,Email Campaign,20.09,No,,No,No,No,No,0,0,Churned
NP00397,2025-05-01,2025-05,Paid Social,112.08,Yes,2025-05-03,No,No,No,No,2,6.117,Churned
NP00764,2025-05-01,2025-05,Email Campaign,15.67,No,,No,No,No,No,0,0,Churned
NP01929,2025-05-01,2025-05,Paid Social,72.2,Yes,2025-05-04,Yes,Yes,No,No,60,3.756,Churned
NP02281,2025-05-01,2025-05,Referral,66.43,Yes,2025-05-01,Yes,Yes,Yes,Yes,136,25.0,High Value
NP02342,2025-05-01,2025-05,Paid Social,96.81,Yes,2025-05-04,Yes,Yes,Yes,No,86,5.24,Low Value
NP01113,2025-05-02,2025-05,Organic Search,25.89,Yes,2025-05-03,No,No,No,No,10,3.399,Churned
NP01926,2025-05-02,2025-05,Organic Search,43.18,Yes,2025-05-03,No,No,No,No,4,4.2749999999999995,Churned
NP01946,2025-05-02,2025-05,Referral,32.59,Yes,2025-05-02,Yes,Yes,Yes,Yes,134,2.71,Low Value
NP02176,2025-05-02,2025-05,Paid Social,109.53,Yes,2025-05-03,No,No,No,No,3,1.452,Churned
NP00323,2025-05-03,2025-05,Email Campaign,9.04,Yes,2025-05-05,No,No,No,No,10,1.7129999999999999,Churned
NP00775,2025-05-03,2025-05,Paid Social,82.75,Yes,2025-05-05,Yes,Yes,Yes,Yes,176,22.75,Medium Value
NP02086,2025-05-03,2025-05,Referral,49.76,Yes,2025-05-03,No,No,No,No,7,5.943,Churned
NP00188,2025-05-04,2025-05,Paid Social,106.98,Yes,2025-05-05,No,No,No,No,5,3.1079999999999997,Churned
NP01081,2025-05-04,2025-05,Paid Social,38.31,Yes,2025-05-05,No,No,No,No,8,2.937,Churned
NP02166,2025-05-04,2025-05,Email Campaign,37.25,No,,No,No,No,No,0,0,Churned
NP02193,2025-05-04,2025-05,Paid Social,54.94,Yes,2025-05-07,No,No,No,No,7,3.7829999999999995,Churned
NP01722,2025-05-05,2025-05,Email Campaign,30.3,No,,No,No,No,No,0,0,Churned
NP01743,2025-05-05,2025-05,Paid Social,90.98,Yes,2025-05-06,Yes,No,No,No,22,0,Churned
NP02061,2025-05-05,2025-05,Email Campaign,20.73,No,,No,No,No,No,0,0,Churned
NP00403,2025-05-06,2025-05,Paid Social,53.9,Yes,2025-05-09,Yes,No,No,No,29,6.8999999999999995,Churned
NP00511,2025-05-06,2025-05,Paid Social,117.93,No,,No,No,No,No,0,0,Churned
NP00614,2025-05-06,2025-05,Paid Social,89.07,Yes,2025-05-07,Yes,No,No,No,25,7.373999999999999,Churned
NP00637,2025-05-06,2025-05,Referral,49.58,Yes,2025-05-09,No,No,No,No,9,7.911,Churned
NP01564,2025-05-06,2025-05,Email Campaign,23.46,Yes,2025-05-08,Yes,Yes,Yes,Yes,160,12.59,Medium Value
NP00289,2025-05-07,2025-05,Organic Search,29.83,Yes,2025-05-08,Yes,Yes,Yes,Yes,140,0,Low Value
NP00366,2025-05-07,2025-05,Paid Social,80.23,Yes,2025-05-09,No,No,No,No,3,2.505,Churned
NP01128,2025-05-07,2025-05,Referral,43.46,Yes,2025-05-07,Yes,Yes,Yes,No,83,23.2,Medium Value
NP01824,2025-05-07,2025-05,Organic Search,19.87,Yes,2025-05-07,Yes,Yes,Yes,No,60,6.55,Low Value
NP01985,2025-05-07,2025-05,Referral,62.64,Yes,2025-05-08,No,No,No,No,5,0.81,Churned
NP02021,2025-05-07,2025-05,Paid Social,77.6,No,,No,No,No,No,0,0,Churned
NP02065,2025-05-07,2025-05,Email Campaign,17.66,No,,No,No,No,No,0,0,Churned
NP02311,2025-05-07,2025-05,Organic Search,31.84,No,,No,No,No,No,0,0,Churned
NP01174,2025-05-08,2025-05,Organic Search,34.34,No,,No,No,No,No,0,0,Churned
NP02034,2025-05-08,2025-05,Referral,58.57,Yes,2025-05-10,Yes,Yes,Yes,No,76,38.08,High Value
NP01157,2025-05-09,2025-05,Email Campaign,26.82,Yes,2025-05-12,No,No,No,No,5,2.946,Churned
NP00056,2025-05-10,2025-05,Paid Social,114.3,No,,No,No,No,No,0,0,Churned
NP00194,2025-05-10,2025-05,Email Campaign,20.13,No,,No,No,No,No,0,0,Churned
NP01063,2025-05-10,2025-05,Paid Social,118.71,Yes,2025-05-11,No,No,No,No,4,5.607,Churned
NP01790,2025-05-10,2025-05,Email Campaign,17.5,No,,No,No,No,No,0,0,Churned
NP01903,2025-05-10,2025-05,Organic Search,25.2,Yes,2025-05-10,Yes,Yes,Yes,Yes,164,18.85,Medium Value
NP01972,2025-05-10,2025-05,Organic Search,46.09,Yes,2025-05-12,Yes,Yes,Yes,Yes,133,40.74,High Value
NP01994,2025-05-10,2025-05,Email Campaign,17.59,No,,No,No,No,No,0,0,Churned
NP02122,2025-05-10,2025-05,Paid Social,96.13,Yes,2025-05-12,No,No,No,No,5,0.624,Churned
NP00274,2025-05-11,2025-05,Organic Search,33.14,Yes,2025-05-13,Yes,Yes,Yes,Yes,164,22.44,Medium Value
NP01647,2025-05-11,2025-05,Organic Search,36.62,No,,No,No,No,No,0,0,Churned
NP01736,2025-05-11,2025-05,Organic Search,46.85,Yes,2025-05-11,Yes,No,No,No,14,10.026,Churned
NP01884,2025-05-11,2025-05,Paid Social,85.02,No,,No,No,No,No,0,0,Churned
NP00240,2025-05-12,2025-05,Paid Social,48.18,Yes,2025-05-12,Yes,Yes,Yes,Yes,172,10.27,Low Value
NP00315,2025-05-12,2025-05,Referral,44.8,Yes,2025-05-13,Yes,Yes,Yes,Yes,166,21.14,Medium Value
NP00609,2025-05-12,2025-05,Email Campaign,19.27,No,,No,No,No,No,0,0,Churned
NP00748,2025-05-12,2025-05,Paid Social,70.97,Yes,2025-05-14,No,No,No,No,4,4.109999999999999,Churned
NP02114,2025-05-12,2025-05,Paid Social,87.76,Yes,2025-05-15,No,No,No,No,7,5.559,Churned
NP01294,2025-05-13,2025-05,Organic Search,21.41,Yes,2025-05-13,Yes,Yes,Yes,Yes,124,22.52,Medium Value
NP02240,2025-05-13,2025-05,Organic Search,38.85,Yes,2025-05-16,Yes,No,No,No,17,5.061,Churned
NP00438,2025-05-14,2025-05,Email Campaign,23.63,No,,No,No,No,No,0,0,Churned
NP00592,2025-05-14,2025-05,Referral,48.05,No,,No,No,No,No,0,0,Churned
NP00726,2025-05-15,2025-05,Paid Social,91.88,No,,No,No,No,No,0,0,Churned
NP01370,2025-05-15,2025-05,Email Campaign,19.76,Yes,2025-05-17,Yes,No,No,No,13,3.195,Churned
NP01835,2025-05-15,2025-05,Paid Social,83.12,Yes,2025-05-17,Yes,Yes,Yes,Yes,142,33.07,High Value
NP00429,2025-05-16,2025-05,Email Campaign,9.97,No,,No,No,No,No,0,0,Churned
NP00514,2025-05-16,2025-05,Email Campaign,9.81,Yes,2025-05-16,No,No,No,No,9,3.3329999999999997,Churned
NP00999,2025-05-16,2025-05,Paid Social,131.25,No,,No,No,No,No,0,0,Churned
NP01039,2025-05-16,2025-05,Organic Search,41.68,No,,No,No,No,No,0,0,Churned
NP01484,2025-05-16,2025-05,Organic Search,35.25,Yes,2025-05-19,No,No,No,No,4,1.752,Churned
NP01599,2025-05-16,2025-05,Email Campaign,16.79,Yes,2025-05-16,Yes,Yes,No,No,34,1.7009999999999998,Churned
NP01809,2025-05-16,2025-05,Paid Social,86.3,Yes,2025-05-18,No,No,No,No,1,2.985,Churned
NP02044,2025-05-16,2025-05,Email Campaign,9.14,No,,No,No,No,No,0,0,Churned
NP02368,2025-05-16,2025-05,Referral,60.01,Yes,2025-05-19,Yes,Yes,Yes,Yes,138,14.67,Medium Value
NP01358,2025-05-17,2025-05,Organic Search,27.75,No,,No,No,No,No,0,0,Churned
NP01369,2025-05-17,2025-05,Referral,49.4,Yes,2025-05-20,No,No,No,No,1,6.3389999999999995,Churned
NP01853,2025-05-17,2025-05,Organic Search,45.56,No,,No,No,No,No,0,0,Churned
NP00570,2025-05-18,2025-05,Organic Search,25.44,Yes,2025-05-19,No,No,No,No,2,8.931,Churned
NP00605,2025-05-18,2025-05,Referral,57.16,Yes,2025-05-18,Yes,Yes,Yes,Yes,179,16.57,Medium Value
NP01588,2025-05-18,2025-05,Referral,40.86,Yes,2025-05-18,No,No,No,No,9,7.095,Churned
NP02290,2025-05-18,2025-05,Paid Social,94.96,No,,No,No,No,No,0,0,Churned
NP00243,2025-05-19,2025-05,Organic Search,25.42,No,,No,No,No,No,0,0,Churned
NP01969,2025-05-19,2025-05,Referral,60.58,Yes,2025-05-19,No,No,No,No,7,6.611999999999999,Churned
NP00279,2025-05-20,2025-05,Organic Search,32.62,Yes,2025-05-22,Yes,No,No,No,27,5.559,Churned
NP01336,2025-05-20,2025-05,Paid Social,88.82,Yes,2025-05-23,No,No,No,No,9,0,Churned
NP00211,2025-05-21,2025-05,Paid Social,122.73,Yes,2025-05-22,Yes,Yes,No,No,55,2.967,Churned
NP00404,2025-05-21,2025-05,Referral,58.74,Yes,2025-05-21,Yes,Yes,Yes,Yes,163,13.5,Medium Value
NP00954,2025-05-21,2025-05,Paid Social,119.33,No,,No,No,No,No,0,0,Churned
NP01274,2025-05-21,2025-05,Organic Search,47.4,Yes,2025-05-21,Yes,Yes,Yes,No,68,15.14,Medium Value
NP01100,2025-05-22,2025-05,Organic Search,27.18,Yes,2025-05-23,Yes,No,No,No,21,3.51,Churned
NP00226,2025-05-23,2025-05,Organic Search,35.48,No,,No,No,No,No,0,0,Churned
NP00471,2025-05-24,2025-05,Paid Social,76.86,No,,No,No,No,No,0,0,Churned
NP01098,2025-05-24,2025-05,Email Campaign,13.83,No,,No,No,No,No,0,0,Churned
NP01141,2025-05-24,2025-05,Paid Social,71.83,Yes,2025-05-26,No,No,No,No,6,5.559,Churned
NP01659,2025-05-24,2025-05,Paid Social,78.05,Yes,2025-05-27,No,No,No,No,9,1.08,Churned
NP02284,2025-05-24,2025-05,Organic Search,39.26,Yes,2025-05-25,Yes,Yes,Yes,Yes,151,9.87,Low Value
NP00282,2025-05-25,2025-05,Paid Social,70.08,No,,No,No,No,No,0,0,Churned
NP00450,2025-05-25,2025-05,Paid Social,91.48,Yes,2025-05-28,Yes,Yes,Yes,Yes,171,23.92,Medium Value
NP00788,2025-05-25,2025-05,Paid Social,94.2,Yes,2025-05-28,Yes,Yes,Yes,No,77,14.46,Medium Value
NP00871,2025-05-25,2025-05,Paid Social,59.46,Yes,2025-05-27,Yes,No,No,No,25,0,Churned
NP01427,2025-05-25,2025-05,Paid Social,59.84,Yes,2025-05-27,Yes,Yes,Yes,Yes,133,8.03,Low Value
NP02052,2025-05-25,2025-05,Organic Search,55.16,Yes,2025-05-27,No,No,No,No,7,5.703,Churned
NP01425,2025-05-26,2025-05,Organic Search,31.11,Yes,2025-05-27,Yes,Yes,No,No,60,7.983,Churned
NP01583,2025-05-26,2025-05,Email Campaign,17.58,Yes,2025-05-28,No,No,No,No,8,0.84,Churned
NP01680,2025-05-26,2025-05,Email Campaign,24.65,Yes,2025-05-29,No,No,No,No,3,3.4019999999999997,Churned
NP01841,2025-05-26,2025-05,Referral,29.3,Yes,2025-05-26,Yes,Yes,No,No,30,1.755,Churned
NP00474,2025-05-27,2025-05,Organic Search,34.55,No,,No,No,No,No,0,0,Churned
NP00666,2025-05-27,2025-05,Referral,50.79,Yes,2025-05-27,No,No,No,No,3,5.559,Churned
NP01451,2025-05-27,2025-05,Referral,52.93,No,,No,No,No,No,0,0,Churned
NP01963,2025-05-27,2025-05,Paid Social,69.85,No,,No,No,No,No,0,0,Churned
NP02322,2025-05-27,2025-05,Referral,51.46,Yes,2025-05-27,No,No,No,No,3,5.4719999999999995,Churned
NP02388,2025-05-27,2025-05,Paid Social,88.57,Yes,2025-05-27,Yes,Yes,No,No,32,4.404,Churned
NP00665,2025-05-28,2025-05,Email Campaign,9.9,No,,No,No,No,No,0,0,Churned
NP00997,2025-05-28,2025-05,Email Campaign,20.2,Yes,2025-05-28,No,No,No,No,5,2.292,Churned
NP01172,2025-05-28,2025-05,Paid Social,90.77,Yes,2025-05-28,Yes,Yes,Yes,No,77,20.09,Medium Value
NP01611,2025-05-28,2025-05,Paid Social,78.95,Yes,2025-05-29,Yes,Yes,Yes,Yes,178,15.24,Medium Value
NP02019,2025-05-28,2025-05,Referral,49.24,Yes,2025-05-31,Yes,Yes,No,No,60,11.268,Churned
NP02376,2025-05-28,2025-05,Referral,26.47,Yes,2025-05-28,No,No,No,No,5,2.094,Churned
NP00417,2025-05-29,2025-05,Organic Search,23.94,Yes,2025-05-29,Yes,Yes,Yes,No,60,12.19,Medium Value
NP00551,2025-05-29,2025-05,Referral,59.64,Yes,2025-05-31,Yes,Yes,Yes,Yes,126,23.44,Medium Value
NP01009,2025-05-29,2025-05,Email Campaign,6.1,Yes,2025-05-31,No,No,No,No,6,0.624,Churned
NP01094,2025-05-29,2025-05,Email Campaign,23.78,Yes,2025-05-31,No,No,No,No,5,3.651,Churned
NP01322,2025-05-29,2025-05,Organic Search,38.61,No,,No,No,No,No,0,0,Churned
NP01740,2025-05-29,2025-05,Organic Search,48.89,Yes,2025-05-31,Yes,Yes,Yes,Yes,136,9.87,Low Value
NP02049,2025-05-29,2025-05,Paid Social,77.78,No,,No,No,No,No,0,0,Churned
NP02317,2025-05-29,2025-05,Email Campaign,14.91,No,,No,No,No,No,0,0,Churned
NP00325,2025-05-30,2025-05,Organic Search,50.37,Yes,2025-05-31,No,No,No,No,7,5.442,Churned
NP00327,2025-05-30,2025-05,Paid Social,73.26,Yes,2025-05-31,No,No,No,No,1,1.002,Churned
NP00865,2025-05-30,2025-05,Email Campaign,17.21,No,,No,No,No,No,0,0,Churned
NP01190,2025-05-30,2025-05,Email Campaign,21.97,Yes,2025-06-01,Yes,Yes,Yes,No,83,2.47,Low Value
NP01376,2025-05-30,2025-05,Paid Social,76.54,Yes,2025-05-31,No,No,No,No,2,4.409999999999999,Churned
NP00527,2025-05-31,2025-05,Organic Search,40.63,No,,No,No,No,No,0,0,Churned
NP01028,2025-05-31,2025-05,Paid Social,110.29,Yes,2025-05-31,No,No,No,No,2,6.917999999999999,Churned
NP01205,2025-05-31,2025-05,Email Campaign,21.95,No,,No,No,No,No,0,0,Churned
NP01646,2025-05-31,2025-05,Organic Search,15.27,No,,No,No,No,No,0,0,Churned
NP01732,2025-05-31,2025-05,Email Campaign,16.74,No,,No,No,No,No,0,0,Churned
NP01858,2025-05-31,2025-05,Email Campaign,13.49,Yes,2025-06-01,No,No,No,No,1,3.6479999999999997,Churned
NP02338,2025-05-31,2025-05,Email Campaign,20.52,Yes,2025-06-02,Yes,Yes,Yes,Yes,141,0,Low Value
NP00826,2025-06-01,2025-06,Paid Social,91.18,Yes,2025-06-03,No,No,No,No,1,3.7769999999999997,Churned
NP02040,2025-06-01,2025-06,Paid Social,125.97,No,,No,No,No,No,0,0,Churned
NP02056,2025-06-01,2025-06,Paid Social,133.12,No,,No,No,No,No,0,0,Churned
NP00250,2025-06-02,2025-06,Paid Social,91.53,No,,No,No,No,No,0,0,Churned
NP00251,2025-06-02,2025-06,Organic Search,31.98,No,,No,No,No,No,0,0,Churned
NP01325,2025-06-02,2025-06,Paid Social,145.43,No,,No,No,No,No,0,0,Churned
NP01873,2025-06-02,2025-06,Organic Search,38.56,No,,No,No,No,No,0,0,Churned
NP00021,2025-06-03,2025-06,Paid Social,37.17,Yes,2025-06-06,No,No,No,No,9,6.942,Churned
NP00618,2025-06-03,2025-06,Paid Social,73.3,No,,No,No,No,No,0,0,Churned
NP00895,2025-06-03,2025-06,Paid Social,89.59,No,,No,No,No,No,0,0,Churned
NP00164,2025-06-04,2025-06,Referral,45.16,Yes,2025-06-06,Yes,Yes,Yes,Yes,159,12.54,Medium Value
NP02028,2025-06-04,2025-06,Organic Search,37.77,Yes,2025-06-04,Yes,Yes,Yes,Yes,135,21.53,Medium Value
NP02135,2025-06-04,2025-06,Organic Search,25.4,Yes,2025-06-04,Yes,Yes,Yes,Yes,164,17.04,Medium Value
NP02301,2025-06-04,2025-06,Referral,66.45,Yes,2025-06-07,Yes,Yes,Yes,Yes,159,30.98,High Value
NP00072,2025-06-05,2025-06,Organic Search,32.94,Yes,2025-06-07,Yes,Yes,Yes,No,96,12.23,Medium Value
NP01778,2025-06-05,2025-06,Paid Social,70.61,Yes,2025-06-08,Yes,Yes,Yes,Yes,154,10.65,Low Value
NP01830,2025-06-05,2025-06,Paid Social,95.42,Yes,2025-06-07,Yes,Yes,Yes,Yes,158,1.43,Low Value
NP01879,2025-06-05,2025-06,Referral,83.73,Yes,2025-06-07,Yes,Yes,Yes,Yes,146,21.35,Medium Value
NP02093,2025-06-05,2025-06,Email Campaign,19.04,Yes,2025-06-06,No,No,No,No,9,2.448,Churned
NP02182,2025-06-05,2025-06,Email Campaign,22.25,No,,No,No,No,No,0,0,Churned
NP00218,2025-06-06,2025-06,Organic Search,49.97,No,,No,No,No,No,0,0,Churned
NP00434,2025-06-06,2025-06,Email Campaign,25.97,No,,No,No,No,No,0,0,Churned
NP00659,2025-06-06,2025-06,Paid Social,76.8,No,,No,No,No,No,0,0,Churned
NP01143,2025-06-06,2025-06,Referral,38.11,Yes,2025-06-09,Yes,Yes,Yes,No,101,25.72,High Value
NP01441,2025-06-06,2025-06,Organic Search,33.75,Yes,2025-06-07,No,No,No,No,5,3.4650000000000003,Churned
NP02004,2025-06-06,2025-06,Organic Search,30.35,No,,No,No,No,No,0,0,Churned
NP02008,2025-06-06,2025-06,Organic Search,29.78,Yes,2025-06-06,Yes,No,No,No,10,8.409,Churned
NP00149,2025-06-07,2025-06,Referral,56.52,Yes,2025-06-09,No,No,No,No,7,7.1610000000000005,Churned
NP00567,2025-06-07,2025-06,Referral,83.8,Yes,2025-06-09,Yes,Yes,Yes,Yes,160,31.39,High Value
NP01352,2025-06-07,2025-06,Paid Social,97.55,Yes,2025-06-08,No,No,No,No,10,7.209,Churned
NP01826,2025-06-07,2025-06,Email Campaign,14.59,No,,No,No,No,No,0,0,Churned
NP01974,2025-06-07,2025-06,Referral,61.33,Yes,2025-06-10,Yes,Yes,Yes,Yes,162,28.71,High Value
NP00524,2025-06-08,2025-06,Paid Social,75.89,Yes,2025-06-11,Yes,Yes,Yes,Yes,121,10.13,Low Value
NP00582,2025-06-08,2025-06,Paid Social,76.05,Yes,2025-06-10,Yes,No,No,No,15,5.808,Churned
NP00046,2025-06-09,2025-06,Paid Social,69.61,Yes,2025-06-10,No,No,No,No,9,1.674,Churned
NP01665,2025-06-09,2025-06,Organic Search,34.93,No,,No,No,No,No,0,0,Churned
NP02140,2025-06-09,2025-06,Paid Social,66.98,No,,No,No,No,No,0,0,Churned
NP02321,2025-06-09,2025-06,Paid Social,83.18,No,,No,No,No,No,0,0,Churned
NP00771,2025-06-10,2025-06,Email Campaign,8.5,No,,No,No,No,No,0,0,Churned
NP00928,2025-06-10,2025-06,Email Campaign,25.48,No,,No,No,No,No,0,0,Churned
NP01035,2025-06-10,2025-06,Organic Search,49.09,Yes,2025-06-12,Yes,Yes,No,No,35,6.707999999999999,Churned
NP01575,2025-06-10,2025-06,Paid Social,74.99,No,,No,No,No,No,0,0,Churned
NP02155,2025-06-10,2025-06,Email Campaign,19.74,No,,No,No,No,No,0,0,Churned
NP01065,2025-06-11,2025-06,Referral,40.96,No,,No,No,No,No,0,0,Churned
NP02250,2025-06-11,2025-06,Referral,63.3,Yes,2025-06-13,Yes,Yes,Yes,Yes,141,20.97,Medium Value
NP00082,2025-06-12,2025-06,Paid Social,101.9,Yes,2025-06-15,No,No,No,No,4,0.276,Churned
NP00351,2025-06-12,2025-06,Paid Social,97.72,Yes,2025-06-12,Yes,Yes,Yes,Yes,154,2.42,Low Value
NP00616,2025-06-12,2025-06,Organic Search,23.39,No,,No,No,No,No,0,0,Churned
NP00708,2025-06-12,2025-06,Paid Social,55.74,Yes,2025-06-15,Yes,Yes,Yes,No,109,0,Low Value
NP01554,2025-06-12,2025-06,Organic Search,46.95,No,,No,No,No,No,0,0,Churned
NP01252,2025-06-13,2025-06,Organic Search,24.59,Yes,2025-06-14,No,No,No,No,6,0,Churned
NP02048,2025-06-13,2025-06,Paid Social,101.48,Yes,2025-06-13,No,No,No,No,9,8.073,Churned
NP00332,2025-06-14,2025-06,Paid Social,92.01,Yes,2025-06-14,Yes,Yes,Yes,Yes,172,15.24,Medium Value
NP01016,2025-06-14,2025-06,Organic Search,62.65,Yes,2025-06-14,No,No,No,No,5,3.948,Churned
NP01420,2025-06-14,2025-06,Referral,76.67,Yes,2025-06-16,Yes,Yes,Yes,Yes,137,36.29,High Value
NP01675,2025-06-14,2025-06,Paid Social,66.34,No,,No,No,No,No,0,0,Churned
NP00098,2025-06-15,2025-06,Email Campaign,19.67,Yes,2025-06-15,No,No,No,No,2,3.7319999999999998,Churned
NP00979,2025-06-15,2025-06,Paid Social,71.28,Yes,2025-06-17,Yes,No,No,No,29,1.983,Churned
NP01194,2025-06-15,2025-06,Paid Social,74.65,Yes,2025-06-17,No,No,No,No,7,1.959,Churned
